"","rnid","record","uuid","status","dTrack","qtime","consent","HH1","HH23r1.x","HH23r2","HH23r3.x","HHCr1","HHCr2","HHCr3","HHAr1","HHAr2","HHAr3","HH4","HH5","HH6r1","HH6r2","HH6r3","HH6r4","HH6r5","HH6r6","HH6r6oe","HHR","Q2","hRegionUS","HH7","HH7r3oe","HHO","HH8","HH8r8oe","HH9","HH10","HH10_1","HH11","HH12r1","noanswerHH12_r8","HH12a","HH13r1","noanswerHH13_r8","HH13a","HHI.x","ESC1r1","ESC1r2","ESC1r3","ESC1r4","ESC1r5","ESC1ar1","ESC1ar2.x","ESC1ar3.x","ESC1ar4.x","ESC1ar5","ESC1ar6","ESC1br2c1","ESC1br3c1","ESC1br4c1","ESC1b_1r1c2","ESC1b_1r2c2","ESC1b_1r3c2","ESC1b_1r4c2","ESC1b1r1","ESC1b1r2","ESC1b1r3","ESC1b1r4","ESC1cr2c1","ESC1cr3c1","ESC1cr4c1","ESC1c_1r1c2","ESC1c_1r2c2","ESC1c_1r3c2","ESC1c_1r4c2","ESC1c1r1","ESC1c1r2","ESC1c1r3","ESC1c1r4","ESC2.x","ESC2a","ESC2b","ESC2c","EB2a.x","EB2a1","EB3a","EB3a1","EB2b","EB2b1","EB3b","EB3b1","EB2c","EB2c1","EB3c","EB3c1","EB2d","EB2d1","EB3d","EB3d1","EB2e","EB2e1","EB3e","EB3e1","EB4.x","Q4ar1","Q4ar2","Q4ar3","Q4ar4","Q4ar5","Q4ar6","Q4ar6oe","EB5r1.x","EB5r2","EB5r3","EB5r4","EB6r1.x","EB6r2","EB6r3","EB6r4","EB7a.x","Q7a1","Q7a2","Q7a3","EB7b","Q7b1","Q7b2","Q7b3","EB7c","Q7c1","Q7c2","Q7c3","EB7d","Q7d1","Q7d2","Q7d3","EB8a.x","Q8a1","Q8a2","Q8b1","EB8b","Q8b2","EB8c","Q8c1","Q8c2","EB8d","Q8d1","Q8d2","HEC1r1a.x","HEC1r1b.x","HEC1r1c.x","HEC1r1d.x","HEC2r1.x","HEC2r2.x","HEC2r3.x","HEC2r4.x","HEC2r5.x","HEC2r6.x","HEC2r7.x","HEC2r8.x","HEC2r9.x","HEC2r10.x","HEC2r9oe","HEC3r3a.x","HEC3r3b.x","HEC3r3c.x","HEC3r3d.x","HEC3r3e.x","HEC3r3f.x","HEC3r3g.x","HEC3r3h.x","HEC4a.x","HEC4ai","HEC4aii","HEC4b.x","HEC4bi","HEC4bii","HEC5.x","HEC5a.x","HEC5a1","HEC5a2r1","HEC5a2r2","HEC5a2r3","HEC5a2r4","HEC5a2r5","HEC5a2r6","HEC5a2r7","HEC6.x","HEC6a.x","HEC6b1","HEC6b2r1","HEC6b2r2","HEC6b2r3","HEC6b2r4","HEC6b2r5","HEC6b2r6","EL1","hEL1r1","EL2","hEL2r1","EL3","CEP1.x","Q14a1","CEP2.x","Q14b1","CEP3.x","Q14c1","CEP4.x","Q14d1","CEP5.x","Q14e1","CEP6.x","CEP7.x","CEP8r1.x","CEP8r2.x","CEP8r3.x","CEP8r4.x","EH1a_er1a","EH1a_er2b","EH1a_er3c","EH1a_er4d","EH1a_er5e","EH2","EH2_1r1","EH2_1r2","EH2_1r3","EH2_1r3oe","H1r1","H1r2","H1r3","H1r4","H1r5","H1r6","H1r7","H1r7oe","H2r1","H2r2","H2r3","H2r4","H2r5","H2r6","H2r7","H2r8","H2r9","H2r10","H2r11","H2r12","H2r13","H2r14","H2r15","H2r16","noanswerH2_r17","PSSPSS1","PSSPSS2","PSSPSS3","PSSPSS4","PSSPSS5","PSSPSS6","PSSPSS7","PSSPSS8","PSSPSS9","PSSPSS10","SF1","SF2","SF3","PSQI1","PSQI2a","PSQI2b","FI1","FI2","FI3","FI4","child","eld","wbill.x","sbill.x","HHI.y","HH23r1.y","HH23r3.y","ESC1ar2.y","ESC1ar3.y","ESC1ar4.y","wbill.y","sbill.y","ESC2.y","EB2a.y","EB4.y","EB5r1.y","EB6r1.y","EB7a.y","EB8a.y","HEC1r1a.y","HEC1r1b.y","HEC1r1c.y","HEC1r1d.y","HEC2r1.y","HEC2r2.y","HEC2r3.y","HEC2r4.y","HEC2r5.y","HEC2r6.y","HEC2r7.y","HEC2r8.y","HEC2r9.y","HEC2r10.y","HEC3r3a.y","HEC3r3b.y","HEC3r3c.y","HEC3r3d.y","HEC3r3e.y","HEC3r3f.y","HEC3r3g.y","HEC3r3h.y","HEC4a.y","HEC4b.y","HEC5.y","HEC5a.y","HEC6.y","HEC6a.y","CEP1.y","CEP2.y","CEP3.y","CEP4.y","CEP5.y","CEP6.y","CEP7.y","CEP8r1.y","CEP8r2.y","CEP8r3.y","CEP8r4.y"
"1566","EPOXXTX58FYYHHL4P9",5554,"dg8fmuyg3ut6t13c",3,0,969.3771503,1,1,0,0,0,0,1,0,0,0,1,33,2,0,1,0,0,0,0,"",2,1,3,1,"",2,1,"",0,2003,NA,1,100,0,NA,100,0,NA,1,1,1,1,1,0,1,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,1,33,1,1,1,1,1,2,1,1,1,2,1,1,1,2,NA,NA,NA,NA,1,1,1,2,0,1,2,3,0,0,0,"",0,1,1,1,0,1,1,1,1,10,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,50,50,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,1,1,0,4,4,4,4,4,0,NA,NA,NA,"",1,1,1,1,1,1,NA,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,1,5,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"1567","EPOXXVMGH28D55L4P4",5558,"z14a8n4ju552mg5g",3,0,974.570946,1,4,2,0,0,1,0,1,0,0,1,48,1,0,0,0,0,0,1,"hispanic",1,33,1,2,"",1,7,"",2,1992,NA,2,800,0,NA,22000,0,NA,1,1,1,1,0,0,1,1,0,0,0,0,20,NA,NA,0,0,0,0,NA,NA,NA,NA,30,NA,NA,0,0,0,0,NA,NA,NA,NA,1,20,1,1,1,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,2,2,0,2,2,2,0,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,NA,NA,1,70,65,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,0,NA,0,NA,0,NA,1,2,0,0,1,0,0,0,4,4,3,3,4,1,1,0,0,"",2,2,2,2,2,1,2,"na",2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,0,4,4,5,5,3,3,4,2,5,1,4,4,3,2,2,0,3,1,1,1,1,0,0,0,1,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"1568","EPOXXVRDTBBW2QR4P1",5560,"2czu04n92cmc7wdt",3,0,1897.08139,1,1,0,1,0,0,1,0,0,1,0,47,2,0,1,0,0,0,0,"",2,8,3,2,"",1,2,"",3,2015,5,2,1600,0,NA,8000,0,NA,1,1,1,0,0,0,1,1,0,0,0,0,159,NA,NA,0,0,0,0,NA,NA,NA,NA,100,NA,NA,0,0,0,0,NA,NA,NA,NA,1,100,1,1,1,2,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,0,1,0,3,4,0,0,"",1,2,NA,2,0,1,NA,1,1,2,2,NA,1,1,5,60,NA,NA,NA,NA,1,2,2,NA,1,2,NA,1,1,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,0,0,0,0,1,0,0,0,0,"",0,1,1,0,1,0,0,1,1,76,80,1,60,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,1,0,NA,1,1,0,NA,1,1,1,1,1,1,0,1,3,3,1,1,3,0,NA,NA,NA,"",2,1,2,2,2,1,NA,"",1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,0,3,5,4,3,2,3,3,3,2,4,5,3,2,2,0,1,3,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
"1569","EPOXXWDGGTC6DKV4P9",5562,"dbe3vp49rapd7h8n",3,0,1098.427686,1,3,1,0,0,1,0,1,0,0,1,33,2,0,1,0,0,0,0,"",2,33,1,2,"",1,2,"",1,2011,NA,3,1313,0,NA,1139,0,NA,1,1,1,0,0,0,1,1,0,0,0,0,68,NA,NA,0,0,0,0,NA,NA,NA,NA,50,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,1,1,2,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",0,1,NA,NA,0,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"",0,1,1,1,1,1,1,1,0,NA,NA,0,NA,NA,0,1,2,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,3,5,5,5,4,0,NA,NA,NA,"",2,2,2,2,2,2,2,"N/a",2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,0,2,3,3,4,3,4,3,3,2,1,5,3,2,1,1,1,4,2,1,2,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0
"1570","EPOXXWQDQMCBMG44P9",5564,"vt0m32cbsb9d4bxg",3,0,1072.805323,1,6,1,3,0,1,0,1,0,1,1,20,1,0,0,0,0,1,0,"",1,44,3,1,"",2,1,"",3,2011,NA,4,400,0,NA,7000,0,NA,1,1,1,0,1,0,1,1,0,1,0,0,100,NA,50,0,0,0,0,NA,NA,NA,NA,100,NA,50,0,0,0,0,NA,NA,NA,NA,1,150,1,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,2,1,2,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1,1,0,0,0,1,0,1,0,0,0,1,0,0,"",1,1,1,0,0,1,1,1,1,80,80,1,71,70,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,1,0,1,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,0,0,1,0,1,0,3,3,2,2,3,0,NA,NA,NA,"",1,2,2,2,1,2,NA,"",2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,0,4,4,3,4,2,4,3,2,4,4,4,2,3,2,0,0,1,2,3,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0
"1571","EPOXY2752W2KJ2C4P1",5577,"jza2ayvbgsg2umqx",3,0,1126.713544,1,4,1,1,0,1,0,1,0,1,1,34,2,0,1,0,0,0,0,"",2,1,3,2,"",1,5,"",2,2015,1,5,NA,1,3,NA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0,0,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,1,0,1,0,0,0,0,1,75,60,1,76,80,1,1,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,3,3,1,1,1,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,0,5,5,5,3,3,4,4,4,5,5,4,2,5,3,0,3,1,1,2,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1572","EPOXY27NPGVDP974P5",5578,"t59mqv1b25rd90tw",3,0,392.4547374,1,1,0,1,0,0,1,0,0,1,0,26,1,0,1,0,0,0,0,"",1,33,1,1,"",2,2,"",2,2015,2,4,15000,0,NA,3000,0,NA,1,1,1,0,0,0,1,1,0,0,0,0,200,NA,NA,0,0,0,0,NA,NA,NA,NA,200,NA,NA,0,0,0,0,NA,NA,NA,NA,1,90,1,1,1,3,1,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,0,1,2,0,0,0,0,"",0,1,NA,1,0,1,NA,1,1,1,3,NA,1,1,3,NA,NA,NA,NA,NA,1,1,3,NA,1,3,NA,3,1,NA,NA,NA,NA,1,3,NA,1,0,1,0,1,1,1,0,0,0,0,0,0,0,"",1,0,0,1,0,0,1,0,1,60,65,1,70,70,0,1,2,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,NA,1,NA,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,0,0,3,4,3,4,3,1,1,0,0,"",1,2,1,2,1,2,NA,"",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,3,4,3,4,3,5,4,3,4,1,2,3,1,2,1,2,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"1573","EPOXY2HT5YBLBCZ4P1",5580,"w5r0hk2xz54s2dyb",3,0,365.5268979,1,4,0,0,4,0,1,0,1,0,0,24,1,0,1,0,0,0,0,"",1,23,2,1,"",2,6,"",10,1994,NA,4,50,0,NA,50,0,NA,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,50,1,1,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,0,0,0,3,0,0,0,"",0,NA,NA,1,0,NA,NA,1,1,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,40,40,1,50,50,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,NA,1,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,0,4,4,4,4,4,1,0,1,0,"",1,1,1,1,1,1,1,"Yes",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,1,2,2,0,3,3,1,1,1,1,0,1,1,1,1,0,4,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"1574","EPOXY2JZQ9FZLT74P8",5581,"mxr40ka2p7hmyg8j",3,0,835.585109,1,1,0,0,0,0,1,0,0,0,1,33,2,0,1,0,0,0,0,"",2,1,3,1,"",2,1,"",0,2003,NA,1,100,0,NA,100,0,NA,1,1,1,1,0,0,1,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,NA,NA,NA,NA,1,1,1,2,0,1,2,3,0,0,0,"",0,1,1,1,0,1,1,1,1,10,1,NA,1,10,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,50,50,1,50,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,1,1,0,4,4,4,4,4,0,NA,NA,NA,"",1,1,1,1,1,1,NA,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"1575","EPOXY2SC2DYYHS34P9",5582,"e8r7ubkzpj4gurfw",3,0,427.4444172,1,4,1,0,0,1,0,1,0,0,1,52,1,1,0,0,0,0,0,"",1,44,3,1,"",2,2,"",3,2000,NA,4,1500,0,NA,7500,0,NA,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,98,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,2,1,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,1,70,75,1,80,75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,0,0,0,1,0,0,1,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,1,0,0,4,4,4,4,4,0,NA,NA,NA,"",2,2,1,2,1,1,NA,"",1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,1,1,1,1,1,1,4,3,4,1,2,2,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"1576","EPOXY57238CVPQV4P9",5589,"0jz2qy9emymhd3yv",3,0,2159.758208,1,3,0,1,0,0,1,0,0,1,1,46,2,0,1,0,0,0,0,"",2,44,3,1,"",2,2,"",3,2015,0,4,700,0,NA,19999,0,NA,1,1,1,0,0,0,1,1,0,0,0,0,60,NA,NA,0,0,0,0,NA,NA,NA,NA,50,NA,NA,0,0,0,0,NA,NA,NA,NA,1,72,1,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,2,0,1,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,1,1,NA,NA,0,NA,NA,NA,NA,1,3,NA,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"The side of my house",0,0,0,0,0,0,0,0,1,74,72,1,72,72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,0,NA,0,NA,0,NA,1,1,0,0,0,0,0,1,3,5,3,5,3,0,NA,NA,NA,"",1,2,1,2,2,1,NA,"",1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,0,4,2,2,2,2,3,3,2,3,3,4,2,1,2,1,2,3,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1577","EPOXY6ZYJLGRD6B4P8",5597,"rcrrq71r3979t2xx",3,0,856.1823185,1,3,0,0,0,0,1,0,0,0,1,36,1,0,0,0,0,0,1,"puerto rican",1,31,1,2,"",1,3,"",2,2018,2,4,3000,0,NA,6000,0,NA,1,1,1,0,0,0,1,1,0,0,0,0,200,NA,NA,0,0,0,0,NA,NA,NA,NA,80,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,1,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,1,0,1,1,0,0,1,1,70,69,1,68,65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,2,2,2,2,0,NA,NA,NA,"",2,2,2,2,2,2,NA,"",2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,4,3,3,3,3,2,3,4,3,2,3,2,2,2,2,0,1,3,3,3,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"1578","EPOXYFK47KL4T2X4P4",5604,"s98k3dfqhweauzbn",3,0,436.6509857,1,4,2,2,0,1,0,1,0,1,0,30,2,0,1,0,0,0,0,"",2,34,3,1,"",2,2,"",3,2009,NA,4,1200,0,NA,1000,0,NA,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,20,1,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,0,1,0,3,0,0,0,"",0,NA,NA,1,0,NA,NA,1,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,1,77,77,1,69,70,0,1,2,0,0,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,5,5,4,3,4,0,NA,NA,NA,"",2,2,2,2,1,2,NA,"",2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,4,5,3,4,5,2,3,4,3,4,1,4,4,0,1,2,1,1,1,2,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"1579","EPOXYFX7Q8P335K4P4",5609,"r1hnnmzztnc532bu",3,0,1431.127261,1,3,1,0,2,1,0,1,1,0,0,55,2,0,1,0,0,0,0,"",2,39,1,3,"Live with parent",1,3,"",3,1965,NA,5,NA,1,7,NA,1,1,1,1,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,1,1,0,0,1,4,NA,NA,NA,NA,NA,1,1,0,0,1,4,NA,NA,1,40,1,2,0,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",1,3,NA,3,1,1,NA,2,0,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"",0,0,0,0,0,0,0,0,1,75,75,1,65,65,1,1,3,0,0,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,NA,1,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,1,1,5,5,1,0,NA,NA,NA,"",1,2,2,2,2,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,3,2,1,3,2,3,4,3,1,1,1,0,0,5,2,2,3,1,1,1,1,1,1,2,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"1580","EPOXYG6X6ZD2N3T4P3",5613,"dshra5zd1xveacvu",3,0,676.4097521,1,1,0,0,0,0,1,0,0,0,1,33,2,0,1,0,0,0,0,"",2,1,3,1,"",2,1,"",0,2003,NA,1,100,0,NA,100,0,NA,1,1,1,1,0,0,1,1,0,0,0,0,100,NA,NA,0,0,0,0,NA,NA,NA,NA,100,NA,NA,0,0,0,0,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,0,1,2,0,0,0,0,"",0,1,1,1,0,1,1,1,1,10,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,1,60,50,1,50,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,1,1,0,4,4,4,4,4,0,NA,NA,NA,"",1,1,1,1,1,1,NA,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
